,DT_MEDICAO,HR_MEDICAO,TEM_INS,UMD_INS,VEN_VEL
3199,2021-02-11,0700,23.2,96,1.3
3200,2021-02-11,0800,23.4,96,0.8
3201,2021-02-11,0900,23.4,96,0.1
3202,2021-02-11,1000,23.4,96,0.5
3203,2021-02-11,1100,23.9,96,0
3204,2021-02-11,1200,24.7,96,0.4
3205,2021-02-11,1300,26,93,0.2
3206,2021-02-11,1400,27.4,81,0.6
3207,2021-02-11,1500,28.2,78,0.3
3208,2021-02-11,1600,28.5,75,1.7
3209,2021-02-11,1700,29.7,70,0.7
3210,2021-02-11,1800,30.9,68,1.3
3211,2021-02-11,1900,29,71,1.1
3212,2021-02-11,2000,29.2,68,1.2
3213,2021-02-11,2100,28.1,75,0.7
3214,2021-02-11,2200,27.5,78,0.6
3215,2021-02-11,2300,27,82,0.6
3216,2021-02-12,0000,26.8,85,0.5
3217,2021-02-12,0100,26.5,88,0.2
3218,2021-02-12,0200,26.6,87,0.1
3219,2021-02-12,0300,26.2,89,0
3220,2021-02-12,0400,25.8,90,0
3221,2021-02-12,0500,25.8,92,0
3222,2021-02-12,0600,25.3,91,0.2
3223,2021-02-12,0700,25.1,93,0
3224,2021-02-12,0800,25,94,0
3225,2021-02-12,0900,24.7,95,0.7
3226,2021-02-12,1000,25.1,95,0
3227,2021-02-12,1100,25.8,92,0
3228,2021-02-12,1200,27.3,80,2.3
3229,2021-02-12,1300,28.5,76,1.7
3230,2021-02-12,1400,29.9,70,2.4
3231,2021-02-12,1500,30.5,70,1.4
3232,2021-02-12,1600,30.4,79,0.5
3233,2021-02-12,1700,27.8,82,3.2
3234,2021-02-12,1800,30.1,68,2.3
3235,2021-02-12,1900,28.8,69,2.6
3236,2021-02-12,2000,29,70,1.4
3237,2021-02-12,2100,27.9,73,0.7
3238,2021-02-12,2200,26.7,80,1.3
3239,2021-02-12,2300,26.2,84,0.3
3240,2021-02-13,0000,26,87,0
3241,2021-02-13,0100,25.5,91,0
3242,2021-02-13,0200,25.7,91,0
3243,2021-02-13,0300,25.3,93,0.1
3244,2021-02-13,0400,25.1,93,0.1
3245,2021-02-13,0500,24.9,93,0
3246,2021-02-13,0600,24.6,94,0
3247,2021-02-13,0700,24.5,95,0
3248,2021-02-13,0800,24.1,95,0
3249,2021-02-13,0900,24.1,96,0
3250,2021-02-13,1000,24.6,96,0
3251,2021-02-13,1100,26.2,89,0.2
3252,2021-02-13,1200,28.7,74,0.9
3253,2021-02-13,1300,29.6,72,1.2
3254,2021-02-13,1400,30.8,70,1
3255,2021-02-13,1500,31.1,66,2.3
3256,2021-02-13,1600,27.1,89,1.7
3257,2021-02-13,1700,24.5,93,1.7
3258,2021-02-13,1800,25.2,94,0.3
3259,2021-02-13,1900,25.4,95,0
3260,2021-02-13,2000,25.7,95,0.4
3261,2021-02-13,2100,25.9,94,0
3262,2021-02-13,2200,24.7,95,0.3
3263,2021-02-13,2300,25,95,0.1
3264,2021-02-14,0000,24.7,96,0.5
3265,2021-02-14,0100,24.3,96,0
3266,2021-02-14,0200,24.5,96,0
3267,2021-02-14,0300,24.6,96,0
3268,2021-02-14,0400,24.5,96,0
3269,2021-02-14,0500,24.5,96,0
3270,2021-02-14,0600,24.4,96,0
3271,2021-02-14,0700,24.5,96,0
3272,2021-02-14,0800,24.5,96,0
3273,2021-02-14,0900,24.5,96,0
3274,2021-02-14,1000,24.8,96,0
3275,2021-02-14,1100,25.2,96,0.3
3276,2021-02-14,1200,26.1,95,2.1
3277,2021-02-14,1300,28.1,80,1.6
3278,2021-02-14,1400,29.9,73,1.5
3279,2021-02-14,1500,31.1,68,2
3280,2021-02-14,1600,25.9,90,2.2
3281,2021-02-14,1700,24.9,93,1.5
3282,2021-02-14,1800,25.4,93,0.1
3283,2021-02-14,1900,25.8,91,0.4
3284,2021-02-14,2000,26.6,90,0.1
3285,2021-02-14,2100,26.1,84,1
3286,2021-02-14,2200,25.7,90,0.2
3287,2021-02-14,2300,25.7,90,0.2
3288,2021-02-15,0000,25.3,93,0.1
3289,2021-02-15,0100,25.3,93,0.1
3290,2021-02-15,0200,25.4,92,0.3
3291,2021-02-15,0300,25.5,92,0.1
3292,2021-02-15,0400,25.3,93,0
